,Horsepower in kW,Urban consumption in l/100km,Rural consumption in l/100km,Mixed consumption in l/100km,Weight in kg,energy
603,373.0,15.9,8.0,10.9,2545,D
604,373.0,15.9,8.0,10.9,2545,D
605,388.0,16.1,8.1,11.1,2545,D
606,388.0,16.1,8.1,11.1,2545,D
607,460.0,22.4,10.2,14.7,2565,G
608,460.0,22.4,10.2,14.7,2565,G
609,460.0,22.4,10.2,14.7,2550,G
610,460.0,22.4,10.2,14.7,2550,G
611,373.0,15.9,8.0,10.9,2505,D
612,373.0,15.9,8.0,10.9,2505,D
613,373.0,15.9,8.0,10.9,2492,D
614,373.0,15.9,8.0,10.9,2492,D
615,377.0,22.8,9.9,14.6,2760,G
616,377.0,22.8,9.9,14.6,2760,G
617,377.0,22.8,9.9,14.6,2760,G
618,377.0,22.8,9.9,14.6,2760,G
619,395.0,22.8,9.9,14.6,2760,G
620,395.0,22.8,9.9,14.6,2760,G
621,395.0,22.8,9.9,14.6,2760,G
622,395.0,22.8,9.9,14.6,2760,G
623,70.0,4.9,3.7,4.1,1395,A
624,70.0,4.9,3.7,4.1,1395,A
625,70.0,5.0,3.8,4.3,1395,A
626,70.0,5.0,3.8,4.3,1395,A
627,70.0,5.0,3.8,4.3,1395,A
628,70.0,5.0,3.8,4.3,1395,A
629,70.0,5.0,3.8,4.3,1395,A
630,70.0,5.0,3.8,4.3,1395,A
631,70.0,4.9,3.7,4.1,1395,A
632,70.0,5.0,3.8,4.3,1395,A
633,70.0,5.0,3.8,4.3,1395,A
634,70.0,5.0,3.8,4.3,1395,A
635,85.0,4.1,3.4,3.6,1425,A+
636,85.0,4.1,3.4,3.6,1425,A+
637,85.0,4.4,3.6,3.9,1425,A+
638,85.0,4.4,3.6,3.9,1425,A+
639,85.0,4.4,3.6,3.9,1425,A+
640,85.0,4.4,3.6,3.9,1425,A+
641,85.0,4.6,3.8,4.1,1425,A
642,85.0,4.6,3.8,4.1,1425,A
643,85.0,4.6,3.8,4.1,1425,A
644,85.0,4.6,3.8,4.1,1425,A
645,85.0,4.6,3.8,4.1,1425,A
646,85.0,4.6,3.8,4.1,1425,A
647,85.0,4.3,3.3,3.7,1395,A+
648,85.0,4.3,3.3,3.7,1395,A+
649,85.0,4.7,3.6,4.0,1395,A
650,85.0,4.7,3.6,4.0,1395,A
651,85.0,4.7,3.6,4.0,1395,A
652,85.0,4.7,3.6,4.0,1395,A
653,85.0,4.8,3.7,4.1,1395,A
654,85.0,4.8,3.7,4.1,1395,A
655,85.0,4.8,3.7,4.1,1395,A
656,85.0,4.8,3.7,4.1,1395,A
657,85.0,4.8,3.7,4.1,1395,A
658,85.0,4.8,3.7,4.1,1395,A
659,85.0,3.9,3.1,3.4,1395,A+
660,85.0,3.9,3.1,3.4,1395,A+
661,85.0,4.3,3.4,3.7,1395,A+
662,85.0,4.3,3.4,3.7,1395,A+
663,85.0,4.4,3.5,3.8,1395,A+
664,85.0,4.4,3.5,3.8,1395,A+
665,80.0,6.3,4.2,5.0,1375,B
666,80.0,6.3,4.2,5.0,1375,B
667,80.0,6.7,4.5,5.3,1375,B
668,80.0,6.7,4.5,5.3,1375,B
669,80.0,6.7,4.5,5.3,1375,B
670,80.0,6.7,4.5,5.3,1375,B
671,80.0,6.8,4.6,5.4,1375,B
672,80.0,6.8,4.6,5.4,1375,B
673,80.0,6.8,4.6,5.4,1375,B
674,80.0,6.8,4.6,5.4,1375,B
675,80.0,6.8,4.6,5.4,1375,B
676,80.0,6.8,4.6,5.4,1375,B
677,85.0,3.9,3.1,3.4,1395,A+
678,85.0,4.3,3.4,3.7,1395,A+
679,85.0,4.4,3.5,3.8,1395,A+
680,80.0,6.3,4.2,5.0,1380,B
681,80.0,6.7,4.5,5.3,1380,B
682,80.0,6.7,4.5,5.3,1380,B
683,80.0,6.8,4.6,5.4,1380,B
684,80.0,6.8,4.6,5.4,1380,B
685,80.0,6.8,4.6,5.4,1380,B
686,110.0,4.5,3.4,3.8,1450,A+
687,110.0,4.5,3.4,3.8,1450,A+
688,110.0,4.7,3.6,4.0,1450,A+
689,110.0,4.7,3.6,4.0,1450,A+
690,110.0,4.7,3.6,4.0,1450,A+
691,110.0,4.7,3.6,4.0,1450,A+
692,110.0,4.9,3.8,4.2,1450,A
693,110.0,4.9,3.8,4.2,1450,A
694,110.0,4.9,3.8,4.2,1450,A
695,110.0,4.9,3.8,4.2,1450,A
696,110.0,4.9,3.8,4.2,1450,A
697,110.0,4.9,3.8,4.2,1450,A
698,110.0,4.8,3.5,4.0,1425,A
699,110.0,4.8,3.5,4.0,1425,A
700,110.0,5.0,3.6,4.1,1425,A
701,110.0,5.0,3.6,4.1,1425,A
702,110.0,5.0,3.6,4.1,1425,A
703,110.0,5.0,3.6,4.1,1425,A
704,110.0,5.2,3.8,4.3,1425,A
705,110.0,5.2,3.8,4.3,1425,A
706,110.0,5.2,3.8,4.3,1425,A
707,110.0,5.2,3.8,4.3,1425,A
708,110.0,5.2,3.8,4.3,1425,A
709,110.0,5.2,3.8,4.3,1425,A
710,110.0,5.1,3.8,4.3,1495,A
711,110.0,5.1,3.8,4.3,1495,A
712,110.0,5.4,4.0,4.5,1495,A
713,110.0,5.4,4.0,4.5,1495,A
714,110.0,5.4,4.0,4.5,1495,A
715,110.0,5.4,4.0,4.5,1495,A
716,110.0,5.6,4.1,4.7,1495,A
717,110.0,5.6,4.1,4.7,1495,A
718,110.0,5.6,4.1,4.7,1495,A
719,110.0,5.6,4.1,4.7,1495,A
720,110.0,5.6,4.1,4.7,1495,A
721,110.0,5.6,4.1,4.7,1495,A
722,110.0,4.5,3.4,3.8,1450,A+
723,110.0,4.7,3.6,4.0,1450,A+
724,110.0,4.7,3.6,4.0,1450,A+
725,110.0,4.9,3.8,4.2,1450,A
726,110.0,4.9,3.8,4.2,1450,A
727,110.0,4.9,3.8,4.2,1450,A
728,110.0,4.8,3.5,4.0,1425,A
729,110.0,5.0,3.6,4.1,1425,A
730,110.0,5.0,3.6,4.1,1425,A
731,110.0,5.2,3.8,4.3,1425,A
732,110.0,5.2,3.8,4.3,1425,A
733,110.0,5.2,3.8,4.3,1425,A
734,110.0,5.1,3.8,4.3,1500,A
735,110.0,5.4,4.0,4.5,1500,A
736,110.0,5.4,4.0,4.5,1500,A
737,110.0,5.6,4.1,4.7,1500,A
738,110.0,5.6,4.1,4.7,1500,A
739,110.0,5.6,4.1,4.7,1500,A
740,100.0,7.2,4.6,5.6,1395,B
741,100.0,7.4,4.8,5.7,1395,C
742,100.0,7.4,4.8,5.7,1395,C
743,100.0,7.6,4.9,5.9,1395,C
744,100.0,7.6,4.9,5.9,1395,C
745,100.0,7.6,4.9,5.9,1395,C
746,100.0,7.0,4.5,5.4,1375,B
747,100.0,7.0,4.5,5.4,1375,B
748,100.0,7.2,4.6,5.6,1375,B
749,100.0,7.2,4.6,5.6,1375,B
750,100.0,7.2,4.6,5.6,1375,B
751,100.0,7.2,4.6,5.6,1375,B
752,100.0,7.4,4.7,5.7,1375,C
753,100.0,7.4,4.7,5.7,1375,C
754,100.0,7.4,4.7,5.7,1375,C
755,100.0,7.4,4.7,5.7,1375,C
756,100.0,7.4,4.7,5.7,1375,C
757,100.0,7.4,4.7,5.7,1375,C
758,140.0,4.6,3.5,3.9,1460,A+
759,140.0,4.6,3.5,3.9,1460,A+
760,140.0,4.9,3.7,4.1,1460,A
761,140.0,4.9,3.7,4.1,1460,A
762,140.0,4.9,3.7,4.1,1460,A
763,140.0,4.9,3.7,4.1,1460,A
764,140.0,5.1,3.9,4.3,1460,A
765,140.0,5.1,3.9,4.3,1460,A
766,140.0,5.1,3.9,4.3,1460,A
767,140.0,5.1,3.9,4.3,1460,A
768,140.0,5.1,3.9,4.3,1460,A
769,140.0,5.1,3.9,4.3,1460,A
770,140.0,5.0,3.6,4.1,1445,A
771,140.0,5.0,3.6,4.1,1445,A
772,140.0,5.3,3.7,4.3,1445,A
773,140.0,5.3,3.7,4.3,1445,A
774,140.0,5.3,3.7,4.3,1445,A
775,140.0,5.3,3.7,4.3,1445,A
776,140.0,5.5,3.9,4.5,1445,A
777,140.0,5.5,3.9,4.5,1445,A
778,140.0,5.5,3.9,4.5,1445,A
779,140.0,5.5,3.9,4.5,1445,A
780,140.0,5.5,3.9,4.5,1445,A
781,140.0,5.5,3.9,4.5,1445,A
782,130.0,7.1,4.6,5.6,1390,B
783,130.0,7.1,4.6,5.6,1390,B
784,130.0,7.4,4.8,5.7,1390,C
785,130.0,7.4,4.8,5.7,1390,C
786,130.0,7.4,4.8,5.7,1390,C
787,130.0,7.4,4.8,5.7,1390,C
788,130.0,7.6,4.9,5.9,1390,C
789,130.0,7.6,4.9,5.9,1390,C
790,130.0,7.6,4.9,5.9,1390,C
791,130.0,7.6,4.9,5.9,1390,C
792,130.0,7.6,4.9,5.9,1390,C
793,130.0,7.6,4.9,5.9,1390,C
794,130.0,7.4,4.7,5.7,1375,C
795,130.0,7.4,4.7,5.7,1375,C
796,130.0,7.6,4.8,5.8,1375,C
797,130.0,7.6,4.8,5.8,1375,C
798,130.0,7.6,4.8,5.8,1375,C
799,130.0,7.6,4.8,5.8,1375,C
800,130.0,7.8,4.9,6.0,1375,C
801,130.0,7.8,4.9,6.0,1375,C
802,130.0,7.8,4.9,6.0,1375,C
803,130.0,7.8,4.9,6.0,1375,C
804,130.0,7.8,4.9,6.0,1375,C
805,130.0,7.8,4.9,6.0,1375,C
806,140.0,4.6,3.5,3.9,1465,A+
807,140.0,4.9,3.7,4.1,1465,A
808,140.0,4.9,3.7,4.1,1465,A
809,140.0,5.1,3.9,4.3,1465,A
810,140.0,5.1,3.9,4.3,1465,A
811,140.0,5.1,3.9,4.3,1465,A
812,140.0,5.0,3.6,4.1,1450,A
813,140.0,5.3,3.7,4.3,1450,A
814,140.0,5.3,3.7,4.3,1450,A
815,140.0,5.5,3.9,4.5,1450,A
816,140.0,5.5,3.9,4.5,1450,A
817,140.0,5.5,3.9,4.5,1450,A
818,130.0,7.1,4.6,5.6,1395,B
819,130.0,7.4,4.8,5.7,1395,C
820,130.0,7.4,4.8,5.7,1395,C
821,130.0,7.6,4.9,5.9,1395,C
822,130.0,7.6,4.9,5.9,1395,C
823,130.0,7.6,4.9,5.9,1395,C
824,130.0,7.4,4.7,5.7,1380,C
825,130.0,7.6,4.8,5.8,1380,C
826,130.0,7.6,4.8,5.8,1380,C
827,130.0,7.8,4.9,6.0,1380,C
828,130.0,7.8,4.9,6.0,1380,C
829,130.0,7.8,4.9,6.0,1380,C
830,85.0,4.1,3.4,3.6,1425,A+
831,85.0,4.4,3.6,3.9,1425,A+
832,85.0,4.4,3.6,3.9,1425,A+
833,85.0,4.6,3.8,4.1,1425,A
834,85.0,4.6,3.8,4.1,1425,A
835,85.0,4.6,3.8,4.1,1425,A
836,85.0,4.3,3.3,3.7,1395,A+
837,85.0,4.7,3.6,4.0,1395,A
838,85.0,4.7,3.6,4.0,1395,A
839,85.0,4.8,3.7,4.1,1395,A
840,85.0,4.8,3.7,4.1,1395,A
841,85.0,4.8,3.7,4.1,1395,A
842,160.0,8.5,5.1,6.3,1445,C
843,160.0,8.5,5.1,6.3,1445,C
844,160.0,8.5,5.1,6.3,1445,C
845,160.0,8.5,5.1,6.3,1445,C
846,160.0,8.7,5.2,6.5,1445,D
847,160.0,8.7,5.2,6.5,1445,D
848,160.0,8.7,5.2,6.5,1445,D
849,160.0,8.7,5.2,6.5,1445,D
850,160.0,8.7,5.2,6.5,1445,D
851,160.0,8.7,5.2,6.5,1445,D
852,160.0,8.6,5.4,6.6,1425,D
853,160.0,8.6,5.4,6.6,1425,D
854,160.0,8.6,5.4,6.6,1425,D
855,160.0,8.6,5.4,6.6,1425,D
856,160.0,8.9,5.4,6.7,1425,D
857,160.0,8.9,5.4,6.7,1425,D
858,160.0,8.9,5.4,6.7,1425,D
859,160.0,8.9,5.4,6.7,1425,D
860,160.0,8.9,5.4,6.7,1425,D
861,160.0,8.9,5.4,6.7,1425,D
862,165.0,5.1,3.9,4.3,1505,A
863,165.0,5.1,3.9,4.3,1505,A
864,165.0,5.4,4.1,4.6,1505,A
865,165.0,5.4,4.1,4.6,1505,A
866,165.0,5.4,4.1,4.6,1505,A
867,160.0,8.5,5.1,6.3,1450,C
868,160.0,8.5,5.1,6.3,1450,C
869,160.0,8.7,5.2,6.5,1450,D
870,160.0,8.7,5.2,6.5,1450,D
871,160.0,8.7,5.2,6.5,1450,D
872,160.0,8.6,5.4,6.6,1430,D
873,160.0,8.6,5.4,6.6,1430,D
874,160.0,8.9,5.4,6.7,1430,D
875,160.0,8.9,5.4,6.7,1430,D
876,160.0,8.9,5.4,6.7,1430,D
877,70.0,4.4,3.4,3.8,1425,A+
878,70.0,4.6,3.6,3.9,1425,A
879,100.0,6.5,4.6,5.3,1470,B
880,100.0,6.7,4.8,5.5,1520,B
881,100.0,6.5,4.6,5.3,1520,A
882,100.0,6.7,4.8,5.5,1520,B
883,85.0,4.4,3.4,3.8,1440,A+
884,85.0,4.6,3.6,3.9,1440,A+
885,85.0,4.7,3.8,4.1,1545,A+
886,85.0,4.8,3.9,4.2,1495,A
887,85.0,4.8,3.9,4.2,1545,A
888,180.0,8.5,5.1,6.3,1480,C
889,180.0,8.5,5.1,6.4,1480,C
890,180.0,8.5,5.1,6.4,1480,C
891,180.0,8.7,5.4,6.6,1460,D
892,180.0,8.8,5.4,6.6,1460,D
893,180.0,8.8,5.4,6.6,1460,D
894,105.0,5.3,3.9,4.4,1455,A
895,105.0,5.3,3.9,4.4,1455,A
896,105.0,5.5,4.0,4.6,1455,A
897,105.0,5.5,4.0,4.6,1455,A
898,105.0,5.5,4.0,4.6,1455,A
899,105.0,5.5,3.9,4.5,1435,A
900,105.0,5.5,3.9,4.5,1435,A
901,105.0,5.7,4.1,4.7,1435,B
902,105.0,5.7,4.1,4.7,1435,B
903,105.0,5.7,4.1,4.7,1435,B
904,100.0,6.9,4.9,5.6,1590,B
905,100.0,6.9,4.9,5.6,1590,B
906,100.0,7.1,5.0,5.8,1590,B
907,100.0,7.1,5.0,5.8,1590,B
908,100.0,7.1,5.0,5.8,1590,B
909,100.0,7.3,5.0,5.8,1570,B
910,100.0,7.3,5.0,5.8,1570,B
911,100.0,7.5,5.1,6.0,1570,B
912,100.0,7.5,5.1,6.0,1570,B
913,100.0,7.5,5.1,6.0,1570,B
914,100.0,6.5,4.6,5.3,1435,B
915,100.0,6.5,4.6,5.3,1435,B
916,100.0,6.8,4.8,5.5,1435,B
917,100.0,6.8,4.8,5.5,1435,B
918,100.0,6.8,4.8,5.5,1435,B
919,100.0,6.7,4.6,5.4,1415,B
920,100.0,6.7,4.6,5.4,1415,B
921,100.0,6.9,4.8,5.6,1415,B
922,100.0,6.9,4.8,5.6,1415,B
923,100.0,6.9,4.8,5.6,1415,B
924,100.0,6.1,4.3,4.9,1395,A
925,100.0,6.4,4.5,5.2,1395,B
926,110.0,4.7,3.8,4.1,1485,A
927,110.0,4.9,4.0,4.3,1485,A
928,110.0,4.8,3.7,4.1,1450,A
929,110.0,5.1,3.9,4.3,1450,A
930,110.0,4.9,4.1,4.4,1605,A
931,110.0,5.1,4.2,4.5,1555,A
932,110.0,5.1,4.2,4.5,1605,A
933,110.0,5.1,3.9,4.4,1575,A
934,110.0,5.3,4.1,4.5,1525,A
935,110.0,5.3,4.1,4.5,1575,A
936,135.0,8.0,4.7,5.9,1445,C
937,135.0,8.0,4.7,5.9,1445,C
938,135.0,8.1,4.8,6.0,1445,C
939,135.0,8.1,4.8,6.0,1445,C
940,135.0,8.1,4.8,6.0,1445,C
941,135.0,8.6,4.9,6.3,1430,C
942,135.0,8.6,4.9,6.3,1430,C
943,135.0,8.7,5.1,6.4,1430,D
944,135.0,8.7,5.1,6.4,1430,D
945,135.0,8.7,5.1,6.4,1430,D
946,135.0,8.7,5.2,6.5,1605,C
947,135.0,8.7,5.2,6.5,1605,C
948,135.0,8.7,5.2,6.5,1605,C
949,135.0,9.4,5.4,6.9,1585,C
950,135.0,9.4,5.4,6.9,1585,C
951,135.0,9.4,5.4,6.9,1585,C
952,140.0,4.6,3.6,3.9,1485,A+
953,140.0,4.6,3.6,3.9,1485,A+
954,140.0,4.8,3.7,4.1,1485,A+
955,140.0,4.8,3.7,4.1,1485,A+
956,140.0,4.8,3.7,4.1,1485,A+
957,140.0,5.3,3.7,4.3,1465,A
958,140.0,5.3,3.7,4.3,1465,A
959,140.0,5.4,3.8,4.4,1465,A
960,140.0,5.4,3.8,4.4,1465,A
961,140.0,5.4,3.8,4.4,1465,A
962,140.0,5.3,4.1,4.5,1560,A
963,140.0,5.3,4.1,4.5,1560,A
964,140.0,5.5,4.3,4.7,1560,A
965,140.0,5.5,4.3,4.7,1560,A
966,140.0,5.5,4.3,4.7,1560,A
967,140.0,5.0,3.9,4.3,1630,A+
968,140.0,5.0,3.9,4.3,1630,A+
969,140.0,5.2,4.0,4.4,1630,A
970,140.0,5.2,4.0,4.4,1630,A
971,140.0,5.2,4.0,4.4,1630,A
972,140.0,5.7,4.0,4.6,1610,A
973,140.0,5.7,4.0,4.6,1610,A
974,140.0,5.8,4.1,4.7,1610,A
975,140.0,5.8,4.1,4.7,1610,A
976,140.0,5.8,4.1,4.7,1610,A
977,141.0,7.0,4.8,5.6,1505,B
978,141.0,7.2,4.9,5.8,1505,B
979,141.0,7.7,4.8,5.9,1475,B
980,141.0,8.0,5.0,6.1,1475,C
981,140.0,4.8,3.9,4.3,1505,A
982,140.0,5.0,4.1,4.4,1505,A
983,140.0,5.2,3.9,4.4,1480,A
984,140.0,5.3,4.1,4.5,1480,A
985,140.0,5.2,4.3,4.6,1585,A
986,140.0,5.4,4.5,4.8,1585,A
987,141.0,7.3,5.2,5.9,1615,B
988,141.0,7.5,5.3,6.1,1570,B
989,141.0,7.5,5.3,6.1,1615,B
990,141.0,8.0,5.2,6.3,1580,C
991,141.0,8.1,5.4,6.4,1530,C
992,141.0,8.1,5.4,6.4,1580,C
993,140.0,5.5,4.5,4.9,1690,A
994,140.0,5.7,4.7,5.1,1690,A
995,160.0,5.6,4.2,4.7,1495,B
996,160.0,5.7,4.2,4.8,1495,B
997,160.0,5.7,4.2,4.8,1495,B
998,170.0,7.4,4.9,5.8,1505,B
999,170.0,7.6,5.1,6.0,1505,B
1000,170.0,8.1,5.4,6.4,1585,C
1001,170.0,8.3,5.5,6.5,1585,C
1002,180.0,8.8,5.3,6.6,1630,C
1003,180.0,9.0,5.4,6.7,1630,C
1004,180.0,9.0,5.4,6.7,1630,C
1005,180.0,9.1,5.5,6.8,1610,C
1006,180.0,9.3,5.6,7.0,1610,C
1007,180.0,9.3,5.6,7.0,1610,C
1008,240.0,10.3,5.9,7.6,1545,E
1009,240.0,10.3,5.9,7.6,1545,E
1010,240.0,10.9,6.4,8.1,1530,F
1011,240.0,10.9,6.4,8.1,1530,F
1012,240.0,10.8,6.1,7.8,1600,E
1013,240.0,10.8,6.1,7.8,1600,E
1014,240.0,10.7,6.2,7.9,1695,D
1015,240.0,10.7,6.2,7.9,1695,D
1016,240.0,11.5,6.8,8.5,1675,E
1017,240.0,11.5,6.8,8.5,1675,E
1018,100.0,7.6,4.9,5.9,1545,B
1019,100.0,7.9,5.1,6.1,1545,B
1020,100.0,7.9,5.1,6.1,1545,B
1021,100.0,8.0,5.2,6.2,1545,C
1022,100.0,8.0,5.2,6.2,1545,C
1023,100.0,8.0,5.2,6.2,1545,C
1024,100.0,7.8,4.9,5.9,1525,B
1025,100.0,8.0,5.0,6.1,1525,C
1026,100.0,8.0,5.0,6.1,1525,C
1027,100.0,8.2,5.1,6.2,1525,C
1028,100.0,8.2,5.1,6.2,1525,C
1029,100.0,8.2,5.1,6.2,1525,C
1030,85.0,5.0,3.6,4.1,1585,A+
1031,85.0,5.3,3.9,4.4,1585,A
1032,85.0,5.3,3.9,4.4,1585,A
1033,85.0,5.5,4.0,4.6,1585,A
1034,85.0,5.5,4.0,4.6,1585,A
1035,85.0,5.5,4.0,4.6,1585,A
1036,85.0,4.9,3.7,4.1,1570,A+
1037,85.0,5.3,3.9,4.4,1570,A
1038,85.0,5.3,3.9,4.4,1570,A
1039,85.0,5.5,4.0,4.6,1570,A
1040,85.0,5.5,4.0,4.6,1570,A
1041,85.0,5.5,4.0,4.6,1570,A
1042,100.0,7.5,4.8,5.8,1480,B
1043,100.0,7.7,4.9,5.9,1480,C
1044,100.0,7.7,4.9,5.9,1480,C
1045,100.0,7.8,5.0,6.0,1480,C
1046,100.0,7.8,5.0,6.0,1480,C
1047,100.0,7.8,5.0,6.0,1480,C
1048,100.0,7.6,4.7,5.8,1460,B
1049,100.0,7.9,4.8,5.9,1460,C
1050,100.0,7.9,4.8,5.9,1460,C
1051,100.0,7.9,4.9,6.0,1460,C
1052,100.0,7.9,4.9,6.0,1460,C
1053,100.0,7.9,4.9,6.0,1460,C
1054,85.0,4.6,3.5,3.9,1505,A+
1055,85.0,4.9,3.7,4.1,1505,A
1056,85.0,4.9,3.7,4.1,1505,A
1057,85.0,5.1,3.8,4.3,1505,A
1058,85.0,5.1,3.8,4.3,1505,A
1059,85.0,5.1,3.8,4.3,1505,A
1060,85.0,4.6,3.5,3.9,1495,A+
1061,85.0,4.9,3.7,4.1,1495,A
1062,85.0,4.9,3.7,4.1,1495,A
1063,85.0,5.1,3.8,4.3,1495,A
1064,85.0,5.1,3.8,4.3,1495,A
1065,85.0,5.1,3.8,4.3,1495,A
1066,105.0,5.6,4.4,4.8,1635,A
1067,105.0,5.6,4.4,4.8,1635,A
1068,105.0,5.5,4.0,4.5,1615,A
1069,105.0,5.5,4.0,4.5,1615,A
1070,105.0,5.6,4.1,4.6,1615,A
1071,105.0,5.6,4.1,4.6,1615,A
1072,105.0,5.5,4.0,4.5,1575,A
1073,105.0,5.4,4.0,4.5,1555,A
1074,105.0,6.0,4.3,4.9,1635,A
1075,105.0,6.1,4.4,5.0,1635,A
1076,105.0,6.1,4.4,5.0,1635,A
1077,105.0,6.1,4.4,5.0,1635,A
1078,105.0,5.4,3.9,4.5,1505,A
1079,105.0,5.4,3.9,4.5,1505,A
1080,105.0,5.4,3.9,4.5,1505,A
1081,105.0,5.5,3.9,4.5,1485,A
1082,105.0,5.5,3.9,4.5,1485,A
1083,105.0,5.5,3.9,4.5,1485,A
1084,105.0,5.2,3.8,4.3,1505,A
1085,105.0,5.2,3.9,4.3,1485,A
1086,105.0,5.7,4.1,4.7,1565,A
1087,105.0,5.9,4.2,4.8,1565,A
1088,105.0,5.9,4.2,4.8,1565,A
1089,105.0,5.9,4.2,4.8,1565,A
1090,135.0,8.2,5.1,6.2,1635,B
1091,135.0,8.2,5.1,6.2,1635,B
1092,135.0,8.3,5.1,6.3,1635,B
1093,135.0,8.3,5.1,6.3,1635,B
1094,135.0,5.9,4.4,4.9,1650,A
1095,135.0,5.9,4.4,4.9,1650,A
1096,135.0,5.8,4.4,4.9,1640,A
1097,135.0,5.8,4.4,4.9,1640,A
1098,135.0,6.1,4.5,5.1,1725,A
1099,135.0,6.1,4.5,5.1,1725,A
1100,135.0,6.2,4.5,5.1,1725,A
1101,135.0,6.2,4.5,5.1,1725,A
1102,135.0,6.0,4.5,5.1,1715,A
1103,135.0,6.0,4.5,5.1,1715,A
1104,135.0,6.0,4.6,5.1,1715,A
1105,135.0,6.0,4.6,5.1,1715,A
1106,135.0,8.7,5.4,6.6,1715,B
1107,135.0,8.7,5.4,6.6,1715,B
1108,135.0,8.3,4.9,6.1,1570,B
1109,135.0,8.3,4.9,6.2,1570,C
1110,135.0,8.3,4.9,6.2,1570,C
1111,135.0,8.5,5.1,6.3,1570,C
1112,135.0,8.5,5.1,6.3,1570,C
1113,135.0,8.5,5.1,6.3,1570,C
1114,135.0,8.7,5.1,6.4,1545,C
1115,135.0,8.8,5.1,6.4,1545,C
1116,135.0,8.8,5.1,6.4,1545,C
1117,135.0,8.9,5.2,6.6,1545,C
1118,135.0,8.9,5.2,6.6,1545,C
1119,135.0,8.9,5.2,6.6,1545,C
1120,135.0,8.8,5.2,6.5,1650,C
1121,135.0,9.0,5.4,6.7,1650,C
1122,135.0,9.0,5.4,6.7,1650,C
1123,135.0,9.2,5.5,6.8,1650,C
1124,135.0,9.2,5.5,6.8,1650,C
1125,135.0,9.2,5.5,6.8,1650,C
1126,135.0,9.0,5.6,6.8,1630,C
1127,135.0,9.0,5.6,6.9,1630,C
1128,135.0,9.0,5.6,6.9,1630,C
1129,135.0,9.2,5.7,7.0,1630,C
1130,135.0,9.2,5.7,7.0,1630,C
1131,135.0,9.2,5.7,7.0,1630,C
1132,135.0,5.5,4.2,4.7,1585,A
1133,135.0,5.6,4.2,4.7,1585,A
1134,135.0,5.6,4.2,4.7,1585,A
1135,135.0,5.9,4.0,4.7,1570,A
1136,135.0,6.0,4.3,4.9,1660,A
1137,135.0,6.1,4.4,5.1,1660,A
1138,135.0,6.1,4.4,5.1,1660,A
1139,135.0,6.1,4.4,5.1,1660,A
1140,135.0,6.3,4.1,4.9,1650,A
1141,135.0,6.5,4.2,5.1,1650,A
1142,135.0,6.5,4.2,5.1,1650,A
1143,135.0,6.5,4.2,5.1,1650,A
1144,120.0,5.1,3.8,4.3,1585,A+
1145,120.0,5.3,3.6,4.3,1570,A
1146,135.0,8.0,4.8,5.9,1495,B
1147,135.0,8.2,4.9,6.1,1495,C
1148,135.0,8.2,4.9,6.1,1495,C
1149,135.0,8.3,4.9,6.2,1495,C
1150,135.0,8.3,4.9,6.2,1495,C
1151,135.0,8.3,4.9,6.2,1495,C
1152,135.0,8.4,4.9,6.1,1475,C
1153,135.0,8.6,5.1,6.4,1475,C
1154,135.0,8.6,5.1,6.4,1475,C
1155,135.0,8.6,5.1,6.4,1580,C
1156,135.0,8.7,5.2,6.5,1580,C
1157,135.0,8.7,5.2,6.5,1580,C
1158,135.0,8.9,5.3,6.6,1580,C
1159,135.0,8.9,5.3,6.6,1580,C
1160,135.0,8.9,5.3,6.6,1580,C
1161,135.0,8.9,5.5,6.8,1560,C
1162,135.0,9.0,5.6,6.8,1560,C
1163,135.0,9.0,5.6,6.8,1560,C
1164,135.0,9.1,5.7,7.0,1560,D
1165,135.0,9.1,5.7,7.0,1560,D
1166,135.0,9.1,5.7,7.0,1560,D
1167,135.0,5.3,3.9,4.4,1505,A
1168,135.0,5.3,4.0,4.5,1505,A
1169,135.0,5.3,4.0,4.5,1505,A
1170,135.0,5.6,3.9,4.5,1495,A
1171,135.0,5.6,3.9,4.6,1495,A
1172,135.0,5.6,3.9,4.6,1495,A
1173,135.0,5.6,4.1,4.6,1595,A
1174,135.0,5.8,4.2,4.8,1595,A
1175,135.0,5.8,4.2,4.8,1595,A
1176,135.0,5.8,4.2,4.8,1595,A
1177,135.0,6.0,3.9,4.7,1585,A
1178,135.0,6.3,4.1,4.9,1585,A
1179,135.0,6.3,4.1,4.9,1585,A
1180,135.0,6.3,4.1,4.9,1585,A
1181,120.0,4.9,3.7,4.1,1505,A
1182,120.0,5.1,3.6,4.1,1495,A
1183,125.0,7.3,4.4,5.4,1485,B
1184,125.0,7.0,4.4,5.3,1465,B
1185,160.0,5.8,4.5,5.0,1690,A
1186,160.0,5.8,4.5,5.0,1690,A
1187,160.0,6.2,4.5,5.1,1675,A
1188,160.0,6.2,4.5,5.1,1675,A
1189,160.0,5.9,4.3,4.8,1635,A
1190,160.0,6.3,4.4,5.1,1615,B
1191,160.0,5.7,4.0,4.6,1565,A
1192,160.0,6.1,4.3,4.9,1550,B
1193,180.0,8.9,5.6,6.8,1735,C
1194,180.0,8.9,5.6,6.8,1735,C
1195,180.0,8.4,5.4,6.5,1615,C
1196,180.0,9.2,5.5,6.8,1585,C
1197,180.0,9.0,5.8,6.9,1685,C
